country,hours_per_week,num_logins_last_month,videos_watched_pct,assignments_submitted,discussion_posts,is_working_professional,preferred_device,completed_course
3,7,26,0,5,2,0,2,0
13,2,23,0,7,2,0,2,0
6,6,22,0,9,0,1,2,1
5,5,18,0,7,2,1,2,0
11,5,14,0,5,1,1,2,0
18,6,20,0,9,5,1,2,0
5,1,23,0,7,2,1,6,0
2,2,19,0,3,2,1,4,0
18,6,22,0,6,2,0,1,0
16,4,19,0,8,2,0,1,1
18,5,19,0,0,0,1,2,0
0,5,18,0,3,4,0,2,0
6,5,21,0,5,3,1,2,0
13,2,27,0,6,5,1,0,1
10,3,16,0,8,3,0,2,1
9,6,23,0,6,2,1,3,0
8,9,27,0,3,1,1,1,1
4,2,26,0,7,2,1,0,0
8,5,27,0,0,2,1,0,0
9,6,23,0,3,3,1,4,0
9,6,20,0,1,1,1,1,0
0,6,19,0,8,2,0,2,0
15,3,22,0,6,1,0,0,0
0,1,23,0,1,3,0,2,1
5,5,17,0,4,2,1,1,0
11,8,20,0,3,2,1,1,0
2,2,16,1,5,3,1,0,0
9,6,21,0,7,3,0,2,1
10,2,17,0,4,1,1,2,0
3,0,19,0,8,3,1,0,1
8,3,16,0,1,0,1,1,0
4,6,17,0,4,1,0,2,0
13,3,18,0,0,4,1,2,0
9,0,34,1,1,3,0,2,1
11,5,15,0,7,2,1,2,0
11,0,25,0,1,0,1,1,0
8,11,27,0,4,2,0,2,0
15,2,28,0,6,3,1,2,1
5,2,14,0,9,1,1,4,0
6,9,22,0,3,1,0,6,1
16,4,20,0,1,1,0,1,0
7,3,22,0,5,2,1,1,0
10,7,16,0,4,4,1,1,1
15,6,17,0,8,1,1,0,1
15,8,17,0,4,5,1,1,0
8,3,21,0,5,4,1,2,0
17,3,14,0,9,1,1,1,0
17,6,21,0,4,0,0,2,0
3,0,20,0,2,2,0,0,0
8,3,21,0,5,5,0,2,0
4,2,22,0,9,3,1,2,1
17,1,22,0,0,10,0,4,1
10,6,20,0,4,2,1,1,0
13,3,19,0,0,4,1,5,0
11,5,20,0,0,4,1,4,0
5,6,21,0,0,3,1,1,0
11,5,18,0,4,4,1,2,0
3,5,18,0,2,3,0,2,0
18,5,15,0,8,1,1,6,1
15,7,21,0,2,1,1,5,0
7,6,24,0,0,1,1,2,0
0,4,15,0,1,0,1,2,0
8,7,21,0,9,4,0,4,1
15,0,26,0,5,2,1,5,0
0,4,20,0,0,2,1,4,0
11,4,22,0,5,1,1,2,0
8,0,18,0,4,2,0,2,0
7,3,16,0,5,2,0,1,0
10,0,19,0,4,5,0,6,0
4,5,22,0,5,0,1,6,0
0,4,24,0,8,1,0,5,1
12,7,23,0,4,1,0,1,0
18,4,15,0,8,2,1,2,0
8,3,19,0,0,3,0,2,0
4,5,15,0,3,7,1,4,0
2,5,22,0,2,0,0,2,0
17,7,25,0,8,0,1,2,0
6,4,29,0,0,1,1,1,0
10,8,12,0,0,1,0,2,1
16,2,16,0,9,4,0,2,1
14,7,20,0,3,3,0,2,1
0,2,20,0,3,2,1,5,0
16,6,18,0,9,1,1,2,0
4,2,24,0,7,1,1,2,0
2,4,15,0,3,2,0,2,0
17,4,29,0,5,4,1,4,0
9,6,20,0,6,2,1,1,0
16,3,20,0,5,1,0,2,0
2,5,19,0,2,2,1,0,0
17,4,14,0,6,2,0,1,1
5,0,21,0,1,6,0,4,1
12,5,19,0,3,2,1,2,0
11,6,23,0,0,2,1,0,0
14,8,24,0,8,2,1,0,1
11,5,22,0,9,5,0,1,1
16,8,23,0,8,5,1,2,1
9,4,19,0,0,1,1,6,0
7,0,17,0,6,1,1,1,1
16,6,17,0,4,0,1,2,0
6,3,14,0,1,5,0,1,0
0,6,26,0,9,3,1,2,1
11,0,19,0,2,0,0,1,0
15,3,13,0,9,3,0,2,1
4,5,18,0,6,3,1,4,1
17,6,14,0,0,1,1,1,0
18,4,24,0,4,2,0,6,0
8,6,19,0,9,3,1,2,0
5,5,16,0,2,1,1,1,0
16,4,16,0,7,5,0,4,1
5,3,15,0,3,1,1,1,0
9,1,12,0,2,1,1,4,0
17,2,15,0,4,1,1,2,0
9,10,20,0,1,5,1,1,0
13,5,17,0,1,3,0,4,1
8,5,21,0,0,2,1,5,0
11,8,28,0,2,5,0,5,1
8,6,27,0,3,1,1,4,0
6,5,19,0,2,3,1,2,0
16,5,16,0,7,3,1,5,0
17,8,26,0,1,1,0,2,0
11,3,16,0,8,1,0,2,0
16,1,29,0,9,3,1,2,1
9,3,23,0,8,5,0,2,1
10,6,19,0,1,2,1,2,0
9,4,20,0,2,0,0,2,0
3,2,18,0,2,5,1,2,0
15,1,23,0,3,0,1,5,0
6,2,24,0,5,1,1,2,0
18,4,23,0,7,1,1,1,1
6,5,17,0,4,1,0,2,0
16,4,22,0,2,2,0,5,0
12,3,18,0,8,2,0,2,0
17,6,21,0,7,1,1,3,0
13,9,26,0,6,7,0,1,1
2,7,20,0,5,1,1,1,0
6,5,19,0,8,2,0,2,0
8,3,17,0,2,3,1,2,0
17,7,18,0,8,1,1,6,1
13,0,19,0,6,1,1,0,1
15,9,20,0,0,2,1,4,0
5,8,23,0,4,2,1,4,0
18,4,22,0,3,1,1,1,0
9,7,25,0,5,2,1,4,0
6,4,16,0,0,1,1,4,0
3,9,21,0,4,2,1,4,0
0,3,26,0,9,3,0,6,1
9,3,16,0,4,1,0,2,0
8,7,20,0,2,3,1,2,0
18,8,15,0,5,0,0,1,0
3,5,17,0,9,0,1,2,0
17,0,19,0,4,4,0,2,0
12,4,21,0,0,1,1,2,0
16,2,23,0,8,2,1,1,0
10,9,21,0,9,4,1,2,1
0,6,20,0,4,5,1,2,0
8,2,12,0,7,2,1,1,0
2,0,30,0,0,2,1,1,0
12,7,23,0,8,1,0,2,1
0,5,21,0,1,1,1,1,0
3,2,16,0,7,4,0,0,1
11,4,15,0,0,0,0,1,0
15,2,23,0,4,4,1,0,0
5,8,17,0,0,4,1,2,0
13,1,18,0,8,3,1,1,0
3,7,12,0,4,2,1,2,0
11,8,21,0,8,1,0,2,1
18,4,22,0,5,2,0,1,0
2,5,24,0,8,1,1,2,1
13,5,15,0,3,1,0,2,0
2,8,23,0,9,3,1,2,1
2,7,16,0,3,2,1,1,0
4,0,21,0,1,2,1,2,0
12,5,22,0,2,2,1,4,0
11,6,16,0,1,2,1,2,0
10,5,17,0,8,1,1,1,0
12,6,19,0,7,3,0,0,1
0,5,22,0,3,4,0,5,0
15,7,17,0,8,1,0,5,1
17,5,17,0,2,4,1,2,0
18,4,16,0,8,2,0,4,0
17,6,17,0,1,0,1,2,0
9,7,17,0,5,1,1,6,0
2,5,19,0,0,3,0,0,1
15,8,21,0,7,1,1,1,0
7,3,22,0,2,1,0,1,0
11,2,21,1,4,3,0,1,1
16,5,13,0,0,1,0,2,0
4,5,21,0,6,5,1,4,0
12,5,23,1,3,1,0,2,0
0,4,14,0,8,0,1,0,0
0,0,18,1,1,1,0,2,0
4,5,15,0,6,2,1,0,0
8,2,19,0,4,1,1,2,0
3,6,20,0,2,1,0,1,0
11,4,14,0,6,2,1,2,0
8,2,17,0,8,1,1,0,1
0,5,23,0,9,0,0,2,0
17,4,25,0,6,1,1,2,0
18,7,17,0,7,1,1,2,0
7,3,20,0,5,0,0,1,0
18,7,15,0,2,4,1,1,1
0,9,24,0,7,0,1,0,0
7,5,18,0,5,0,1,1,0
17,1,14,0,4,2,1,5,0
17,1,23,0,3,2,0,1,0
18,5,18,0,9,1,0,2,0
2,0,16,0,6,0,1,5,0
3,5,20,0,2,0,1,2,0
9,4,18,0,9,0,0,5,0
4,5,19,0,2,0,1,5,0
9,5,16,0,2,3,1,2,0
10,5,30,0,5,2,1,1,0
4,5,16,0,2,1,0,6,0
2,6,23,0,4,2,0,2,0
2,1,20,0,4,2,0,1,0
9,5,20,0,3,0,1,1,0
5,2,28,0,3,1,1,4,0
9,8,28,0,5,2,0,1,0
14,7,19,0,9,2,1,6,0
6,4,13,0,4,3,1,2,0
0,3,24,0,1,0,1,1,0
4,6,15,0,5,1,0,0,0
9,5,18,0,1,1,0,2,0
3,3,33,0,7,0,1,5,0
9,5,18,0,0,0,1,2,0
8,7,22,0,0,2,1,2,0
17,8,20,0,4,0,0,2,1
6,4,16,0,7,4,1,2,1
3,5,22,0,9,2,1,2,0
4,4,19,0,0,1,1,1,0
18,4,13,0,2,3,1,2,0
6,5,19,0,8,2,0,5,0
18,7,20,0,2,1,0,2,1
4,5,12,0,1,6,0,2,0
2,0,22,0,7,1,1,1,0
6,3,17,0,7,2,1,0,0
4,6,20,0,8,2,1,2,0
1,2,14,0,9,2,1,1,0
5,4,19,0,4,0,0,4,0
4,6,11,0,5,0,1,2,0
18,4,15,0,3,3,0,2,0
8,6,15,0,8,2,1,2,1
18,0,19,0,1,7,1,2,0
11,3,25,0,4,1,0,1,0
3,6,14,0,0,6,1,0,0
7,2,26,0,5,2,0,4,0
17,9,18,0,5,2,1,4,0
15,4,20,0,7,1,1,0,0
17,4,11,0,1,1,1,0,0
14,7,9,0,9,3,0,4,1
4,10,22,0,0,1,1,1,0
5,7,12,0,5,2,1,2,0
17,6,20,0,7,3,0,6,1
7,4,18,0,3,2,1,2,0
9,4,16,0,7,3,0,2,1
7,8,17,0,1,1,1,5,0
18,6,24,0,5,3,1,1,0
9,10,24,0,4,1,1,0,0
4,2,20,0,0,0,0,1,0
3,3,15,0,4,1,0,2,0
5,2,20,0,2,2,1,3,0
0,7,17,0,9,1,1,2,0
8,9,23,0,0,5,1,6,1
4,9,16,0,5,1,1,1,0
3,3,26,0,2,2,0,2,0
16,4,25,0,1,1,1,2,0
6,4,20,0,0,3,1,2,0
13,3,20,0,5,3,1,2,0
17,4,22,0,7,1,1,2,1
3,4,20,0,1,5,1,4,0
4,5,19,0,1,4,1,1,0
17,3,23,0,7,4,0,2,1
4,2,23,0,2,1,1,2,0
15,6,22,0,0,0,0,2,0
0,3,20,0,5,6,0,2,0
17,8,15,0,3,0,1,5,0
18,4,24,0,4,2,0,2,0
5,3,20,0,7,1,1,1,0
11,3,22,0,5,3,0,4,1
9,5,22,0,0,1,0,0,0
17,5,19,0,4,1,0,6,0
9,5,18,0,2,2,1,2,0
13,3,18,1,6,5,1,4,1
7,7,24,0,9,1,1,5,0
16,6,23,0,9,1,1,1,0
15,5,15,0,0,3,1,4,0
2,2,21,0,9,1,0,2,0
0,3,19,0,0,2,0,6,0
18,3,18,0,7,1,1,4,0
16,4,18,0,2,1,0,2,0
8,6,21,0,0,5,1,1,0
0,6,18,0,5,2,0,2,0
9,12,10,0,7,1,1,1,0
17,4,31,0,4,0,1,2,0
11,7,22,0,6,1,1,4,1
7,2,27,0,0,1,1,1,0
18,4,22,0,9,3,0,2,1
0,7,20,0,1,0,0,2,1
10,8,26,0,0,2,0,1,0
17,4,16,0,6,2,0,2,1
12,4,19,0,7,3,1,4,1
0,8,25,0,2,1,1,2,0
8,6,30,0,5,4,1,4,0
3,3,25,0,5,1,0,5,0
2,5,16,0,5,3,1,2,0
9,7,16,0,7,1,1,1,1
13,5,15,0,2,2,0,2,0
4,0,10,0,6,1,0,4,0
7,5,18,0,1,4,0,2,0
9,5,22,0,7,3,1,1,0
4,9,14,0,2,1,1,5,0
10,2,20,0,2,4,1,1,0
0,4,20,0,1,1,0,2,0
9,2,18,0,0,3,0,0,0
4,9,32,0,6,0,1,5,1
4,1,19,0,2,1,0,1,0
7,3,21,0,5,0,0,2,0
9,6,33,0,5,3,0,2,0
13,1,26,0,3,1,0,2,0
5,6,16,0,2,4,0,2,0
12,8,20,0,4,2,1,2,0
8,3,21,0,5,3,0,2,1
17,6,14,0,9,2,0,5,0
4,7,16,0,6,1,0,4,1
7,8,16,0,9,0,1,0,0
15,0,20,0,7,2,0,2,0
15,2,24,0,2,4,1,1,0
9,4,14,1,0,2,0,2,0
5,4,19,0,9,0,0,1,0
4,10,17,0,2,0,0,1,1
18,6,17,0,1,3,1,0,0
12,7,17,0,7,0,0,1,1
3,5,23,0,8,0,1,2,1
10,4,26,0,0,0,0,1,0
2,4,23,0,4,0,0,2,0
10,7,26,0,5,0,1,0,0
6,4,21,0,7,1,1,5,1
14,6,17,0,5,3,1,1,0
4,6,13,0,2,3,1,4,0
0,5,29,0,3,1,0,1,1
10,4,17,0,2,2,1,2,0
13,7,15,0,7,1,0,2,1
0,4,19,0,5,3,0,5,0
12,3,15,0,3,3,1,2,0
12,3,21,0,1,1,1,2,0
8,4,20,0,9,3,1,1,1
5,2,23,1,3,2,0,2,0
1,1,19,0,8,2,1,1,1
4,8,16,0,1,2,1,1,0
12,4,11,0,5,3,1,5,0
9,7,20,0,5,1,0,2,0
17,6,23,0,1,3,0,5,0
0,7,25,0,4,3,0,2,0
7,2,25,0,2,2,0,5,0
13,7,21,0,0,1,0,2,1
6,6,15,0,2,2,1,2,0
11,6,25,0,1,1,1,1,0
12,3,22,0,3,0,0,1,0
0,7,25,0,5,3,1,2,0
4,1,27,1,4,2,1,2,0
11,5,16,0,5,2,0,2,0
18,8,25,0,0,1,0,5,0
15,1,17,0,3,4,1,4,0
3,4,26,0,6,3,1,1,1
6,6,17,0,3,4,1,5,0
3,5,20,0,4,5,0,4,0
18,7,19,0,2,0,1,2,0
8,1,18,0,0,2,1,1,0
5,8,23,0,8,3,0,1,1
14,7,13,0,4,3,1,2,0
15,1,20,0,0,3,1,2,0
11,2,26,0,7,6,1,1,1
5,3,22,0,1,0,1,2,0
6,7,20,0,3,1,1,0,0
17,6,20,0,4,0,0,2,0
12,5,18,0,8,1,1,1,0
18,6,18,0,2,1,1,1,0
13,3,18,0,3,3,0,2,0
3,2,9,0,2,4,0,0,0
15,4,21,0,1,3,1,5,0
4,1,17,0,0,3,1,5,0
8,7,19,0,6,1,1,2,1
7,8,15,0,8,2,1,2,0
10,5,19,0,7,2,0,2,1
7,6,23,0,9,3,1,2,0
16,6,19,0,4,1,1,1,0
8,5,16,0,2,2,0,5,0
12,0,21,0,2,4,1,4,0
6,4,20,0,9,2,1,3,0
4,5,17,0,7,3,0,2,1
9,5,18,0,9,3,0,1,1
17,3,27,0,4,2,1,1,0
18,1,16,0,0,0,0,2,0
13,6,24,0,8,2,0,2,0
2,9,26,0,1,1,1,1,0
10,6,23,0,0,3,0,1,1
8,3,15,0,4,3,1,5,0
7,2,26,0,9,1,1,1,1
7,8,21,0,4,5,1,1,0
8,3,19,0,4,2,0,1,0
4,2,11,0,8,1,1,1,0
4,8,20,0,1,0,1,5,0
15,1,20,0,7,2,1,4,1
3,5,21,0,0,1,1,2,0
9,3,31,0,0,3,1,2,0
5,4,14,0,5,1,1,1,0
3,0,20,0,2,3,1,4,0
7,4,24,0,2,1,0,0,0
4,0,19,0,9,1,1,0,0
16,1,21,0,7,1,1,1,0
3,1,17,0,0,0,0,0,0
13,2,21,0,6,1,1,6,0
15,3,20,0,4,0,1,4,0
12,7,32,0,6,3,1,4,1
11,2,19,0,0,1,1,0,0
6,3,21,0,5,4,0,6,0
11,6,11,0,0,1,1,5,0
7,7,18,0,6,0,1,6,0
15,1,24,0,0,3,0,2,0
2,4,17,0,8,2,0,2,0
11,3,24,0,0,3,1,2,0
2,4,24,0,3,4,1,5,0
2,1,23,0,7,2,0,1,0
2,6,17,0,0,2,0,1,0
2,4,9,0,4,0,1,2,0
10,5,19,0,1,0,1,1,0
7,4,16,0,0,3,0,2,1
16,3,19,0,7,2,0,2,0
4,1,14,0,7,2,1,2,0
13,5,10,0,7,4,1,2,0
5,9,31,0,9,5,1,0,1
2,6,26,0,0,3,1,5,0
17,3,27,0,4,3,1,1,1
0,5,20,0,2,1,1,2,0
5,4,32,0,2,1,0,2,0
4,5,22,0,7,3,1,2,0
8,2,29,0,1,1,0,2,0
4,4,17,0,1,2,1,5,0
2,8,20,0,4,3,0,4,1
5,4,21,0,0,3,0,4,0
15,4,30,0,1,1,0,1,0
5,5,24,0,2,2,1,2,0
13,10,20,1,7,2,1,1,1
5,7,19,0,5,3,0,1,0
15,8,9,0,0,0,0,2,1
13,2,15,0,0,1,1,0,0
5,4,27,0,9,1,1,1,1
10,8,19,0,5,4,0,2,1
5,5,30,0,2,5,1,2,0
15,7,21,0,0,2,1,2,0
11,5,22,0,0,5,1,0,0
18,5,28,0,8,2,1,5,0
9,5,21,0,9,0,1,2,1
11,7,16,0,0,3,1,6,0
11,11,21,0,2,0,1,5,0
14,5,22,0,7,1,1,0,0
8,7,24,0,9,1,0,2,1
4,5,18,0,3,1,1,2,0
6,4,16,0,9,0,0,0,1
6,7,20,0,6,0,1,2,0
17,5,18,0,3,0,1,1,0
17,5,23,0,4,1,1,4,0
12,6,23,0,9,2,1,4,0
8,3,24,1,1,3,1,1,0
3,6,26,0,3,0,1,2,0
17,3,16,0,4,1,0,4,0
16,9,13,0,1,1,1,2,0
18,1,16,0,7,1,0,2,0
10,4,22,0,9,1,1,6,0
13,6,14,0,5,3,1,2,0
15,5,26,0,3,2,1,2,0
4,4,18,0,2,2,1,2,0
7,1,26,0,1,1,1,4,0
9,4,19,0,9,1,0,6,1
13,9,20,0,0,1,1,2,0
6,5,25,0,9,2,1,2,0
8,7,21,0,6,2,1,2,0
4,6,22,0,0,1,0,0,0
3,0,22,0,5,3,0,2,1
4,9,23,0,9,0,0,5,1
18,4,18,0,5,2,0,2,0
0,5,18,0,9,1,0,4,1
0,7,13,0,5,3,0,2,0
6,0,14,0,2,1,1,0,0
10,7,21,0,3,1,1,1,0
9,7,23,0,1,3,1,2,1
11,3,15,0,4,3,0,6,1
13,4,17,0,4,4,1,2,0
10,5,11,0,7,3,0,2,1
8,4,20,0,4,1,1,5,0
13,9,21,0,3,2,1,2,0
5,4,23,0,1,3,0,1,1
12,6,17,0,1,0,1,5,0
12,1,24,0,4,3,1,1,0
15,7,25,0,9,0,1,2,0
4,7,26,1,5,0,0,0,1
11,7,16,0,4,1,0,0,0
7,3,25,0,7,2,1,2,1
7,6,18,0,1,1,1,0,0
15,3,21,0,8,3,0,1,1
6,4,14,0,5,2,1,2,0
0,4,24,0,5,1,0,1,0
13,0,27,0,3,2,1,2,0
12,4,16,0,0,1,1,6,0
12,5,13,0,2,1,0,2,0
0,6,27,0,2,3,1,4,1
2,5,15,0,4,5,1,2,0
2,4,19,0,3,0,1,2,0
3,6,19,1,3,1,1,2,0
8,5,19,0,9,0,0,2,1
16,6,24,0,7,1,1,1,0
2,6,20,0,8,2,0,4,0
17,8,18,0,7,3,1,2,1
10,7,16,0,4,2,1,2,0
6,5,15,0,6,0,1,1,0
11,7,25,1,7,0,1,2,1
12,7,21,0,4,3,0,2,0
11,7,30,0,3,1,0,2,1
5,6,20,0,7,0,0,1,0
18,1,20,0,5,0,0,3,0
7,3,13,0,0,1,1,0,0
18,7,25,0,6,2,1,1,0
9,5,28,0,0,1,0,1,0
0,5,19,0,0,1,1,1,0
11,4,24,0,5,4,0,0,0
11,5,17,0,2,3,1,1,0
11,10,17,0,1,0,0,5,0
14,6,29,0,3,0,1,1,0
18,7,25,0,2,3,1,4,0
3,4,26,0,0,3,0,4,0
0,8,25,0,3,2,0,1,1
17,5,19,0,9,6,1,2,0
11,0,21,0,1,0,0,1,0
15,6,16,0,9,0,1,5,0
11,8,29,0,8,4,1,1,1
6,9,17,0,1,2,0,4,0
2,8,19,0,7,2,0,0,1
13,3,19,0,5,3,1,6,0
6,5,19,0,7,1,1,6,1
3,7,21,0,5,1,1,4,0
5,6,16,0,2,3,0,4,0
3,8,15,0,9,2,1,2,0
7,5,17,0,9,3,1,2,0
17,3,25,0,0,1,1,0,0
5,0,18,0,3,2,1,1,0
8,7,18,0,5,1,0,5,0
11,4,13,0,1,2,1,1,0
13,6,24,0,1,2,0,2,0
17,0,21,0,5,1,1,2,0
12,3,17,0,9,1,1,1,0
13,4,28,0,7,2,1,3,0
17,4,17,0,7,2,1,2,0
10,4,28,0,9,4,0,1,1
4,4,15,0,1,2,1,5,0
10,7,22,0,9,0,0,4,1
3,2,14,1,7,1,0,4,1
6,8,25,0,4,2,0,2,0
0,4,17,0,0,2,1,2,0
2,6,19,0,4,4,1,2,0
5,3,20,0,2,1,1,6,0
11,0,20,0,9,0,1,6,0
12,4,20,0,0,4,0,5,1
15,2,11,1,8,1,0,1,1
13,7,16,0,9,0,1,5,0
0,10,19,0,8,2,0,5,1
4,4,22,0,9,1,1,2,0
12,3,32,0,8,3,1,5,1
10,3,21,0,5,3,0,2,1
11,7,17,0,0,2,1,1,0
11,6,16,0,4,0,1,1,0
9,8,20,0,4,4,1,2,0
16,4,23,0,6,1,0,4,0
0,2,18,0,9,1,1,2,0
17,2,25,0,3,1,1,4,0
15,12,33,0,2,0,1,5,0
12,6,14,0,1,5,1,0,0
18,8,22,0,0,2,1,1,0
3,4,25,0,0,3,0,1,0
2,1,23,0,8,4,1,1,0
17,1,18,0,5,3,1,0,0
5,10,21,1,6,3,0,2,1
0,4,18,0,4,1,1,2,0
8,6,22,0,1,1,1,2,0
6,8,17,0,6,3,0,1,1
17,0,22,0,2,4,0,1,1
15,7,23,0,7,4,1,6,1
12,3,25,0,7,1,0,4,1
3,5,26,0,5,2,1,6,0
4,4,20,0,6,3,0,1,1
17,5,9,1,6,0,0,1,1
5,5,20,0,9,8,0,2,1
4,7,29,0,2,0,1,1,0
18,4,21,0,4,0,1,1,0
7,6,13,0,4,2,1,2,0
7,5,13,0,2,1,0,1,0
2,4,25,0,3,1,1,4,0
9,8,30,0,4,3,0,1,1
13,7,22,0,1,0,0,4,1
3,6,19,0,3,0,1,2,0
4,7,20,0,6,1,1,4,0
10,6,21,0,0,5,0,2,0
18,5,23,0,2,1,0,5,0
8,4,19,0,1,0,1,2,0
4,2,16,0,0,3,0,1,1
6,4,19,0,1,7,0,1,0
8,3,19,0,4,1,1,5,0
5,3,30,0,5,1,1,5,0
12,7,17,0,4,1,0,1,1
11,6,23,1,4,2,1,2,0
11,2,15,1,8,6,1,2,1
15,11,18,0,0,3,0,4,0
5,3,14,0,7,1,0,1,0
8,4,30,0,1,3,1,2,0
9,5,21,0,3,4,1,1,0
17,6,14,0,4,1,1,4,0
3,4,14,0,2,3,1,2,0
7,6,20,0,7,3,1,5,1
0,4,16,0,0,1,0,0,0
0,2,16,0,4,1,0,1,0
10,7,16,0,0,2,0,1,0
6,3,19,0,0,3,1,3,0
7,4,23,0,8,2,1,2,0
11,8,23,0,6,0,0,4,1
9,5,19,0,4,1,1,0,0
11,7,27,0,4,2,0,1,0
15,2,19,0,1,2,1,2,0
5,1,23,0,4,0,1,6,0
5,6,15,0,6,0,1,0,1
18,2,26,1,7,1,0,0,1
13,6,18,0,0,3,0,1,0
7,6,21,0,4,2,1,2,0
2,4,18,0,4,6,1,5,0
13,8,16,0,0,4,0,1,0
5,2,14,0,5,7,0,4,0
11,3,18,0,4,4,1,2,0
10,2,17,0,8,1,0,2,1
12,7,20,0,5,5,1,1,1
8,5,23,0,8,2,1,2,0
14,5,20,0,8,4,1,2,0
7,7,18,0,2,1,1,2,0
12,6,14,0,1,1,1,1,0
15,4,24,0,6,2,0,1,1
4,1,24,0,5,3,1,5,0
2,4,23,0,0,1,1,2,0
4,6,17,0,0,1,1,2,0
9,4,16,0,2,0,0,2,0
9,5,15,0,3,1,1,2,0
6,7,20,0,1,3,1,2,0
9,7,19,0,2,3,1,2,0
6,2,16,0,5,2,0,1,0
10,2,19,0,1,1,1,4,0
15,6,23,0,5,2,0,3,0
15,0,21,0,0,2,0,1,0
16,0,21,0,7,5,0,2,1
5,4,16,0,2,3,1,1,0
12,5,18,0,3,4,0,2,0
15,4,16,0,9,1,1,1,0
5,3,22,0,4,0,0,2,0
6,7,16,0,6,1,0,1,1
6,4,19,0,7,0,0,1,0
12,5,22,0,3,2,0,5,0
6,4,25,0,9,1,0,1,0
3,3,15,0,5,6,1,2,0
16,5,27,0,0,3,0,2,0
15,8,21,0,6,3,1,1,1
12,4,16,0,1,1,0,2,0
0,10,20,0,7,2,0,1,1
13,2,14,0,0,3,0,4,1
10,2,24,0,5,1,0,5,0
16,2,20,0,9,1,1,1,1
17,0,18,0,0,2,1,1,0
15,3,19,0,8,4,1,2,0
4,8,18,0,7,3,1,2,1
12,5,18,0,3,2,1,4,0
16,9,18,1,2,0,1,3,0
10,5,17,0,9,3,1,6,0
3,3,26,0,9,3,1,2,1
16,5,30,0,9,3,0,2,1
0,6,22,0,7,1,1,2,0
6,5,24,0,4,1,1,1,0
6,3,19,0,5,1,1,4,0
15,1,21,0,0,1,1,0,0
9,8,14,0,3,2,1,2,0
0,6,20,0,3,3,0,2,0
6,5,21,0,1,0,1,2,0
12,4,22,0,5,1,1,0,0
15,7,26,0,1,0,0,1,1
4,4,15,0,6,1,0,4,1
12,5,17,0,6,0,1,2,1
12,3,26,0,8,1,0,1,1
17,3,19,0,3,3,1,2,0
0,2,20,0,9,3,0,2,1
13,3,24,0,2,2,1,4,0
13,6,14,0,8,2,1,1,1
7,0,23,0,4,4,0,0,0
4,2,19,0,0,1,0,2,0
5,3,19,0,0,2,0,1,0
11,8,23,0,9,4,0,2,1
8,7,20,0,6,0,1,4,0
13,1,16,0,8,2,1,2,0
18,9,20,0,6,1,1,6,0
15,6,23,0,8,1,1,5,0
18,5,24,0,0,0,1,2,0
15,4,24,0,7,3,1,2,0
10,2,23,0,2,1,0,1,0
13,9,24,0,0,3,1,2,0
17,7,21,0,3,1,0,2,0
9,6,15,0,9,2,1,2,0
6,2,23,0,4,2,1,1,0
2,3,18,0,7,3,1,1,0
2,2,19,0,5,2,0,2,0
2,3,13,0,6,1,1,1,0
15,2,19,0,4,3,0,1,1
11,4,22,0,8,3,0,1,1
9,6,19,0,0,2,1,1,0
2,3,22,0,1,3,1,5,0
10,6,26,0,1,2,1,2,0
4,4,14,0,4,2,1,2,0
10,6,15,0,5,0,1,0,0
18,5,19,0,1,1,0,0,0
4,5,17,0,3,2,1,4,0
13,5,17,0,5,0,1,2,0
3,0,21,0,2,3,1,0,0
0,4,24,0,3,1,0,2,0
10,3,19,0,5,2,1,0,0
18,4,24,0,1,0,0,4,0
11,3,21,0,7,1,1,1,1
8,6,22,0,6,2,0,4,1
8,7,23,0,6,3,1,1,1
18,6,15,0,4,3,1,2,0
6,10,18,0,0,1,1,6,0
11,4,19,0,1,1,1,1,0
17,6,21,0,2,2,1,0,0
2,6,18,0,4,1,1,1,0
9,7,24,0,9,1,1,1,0
2,4,24,0,3,7,0,5,0
13,9,27,0,9,2,1,5,1
6,1,27,0,3,1,0,2,0
13,3,21,0,7,2,1,6,0
5,2,23,0,4,0,1,6,0
9,9,16,0,3,4,0,5,0
2,8,10,0,1,2,1,0,0
13,3,21,0,6,2,0,0,0
10,5,22,0,6,1,1,2,0
4,5,14,0,2,0,1,1,0
8,5,31,0,5,2,0,2,0
12,2,23,0,3,1,1,0,0
15,9,33,0,1,2,0,2,0
0,0,25,0,7,3,1,3,1
6,1,24,0,0,1,0,2,0
2,7,22,1,4,3,1,2,1
7,3,16,0,7,2,1,1,0
2,5,28,0,2,0,0,2,0
9,8,18,0,2,3,1,5,0
2,4,11,0,3,1,0,1,0
16,1,18,0,0,1,0,2,0
3,4,23,0,9,1,1,2,0
2,1,17,0,7,4,1,2,0
8,4,19,0,3,1,0,2,0
13,3,24,0,8,2,1,5,1
7,4,16,0,0,1,1,5,0
11,5,16,0,9,4,1,2,1
15,5,16,0,0,1,1,4,0
10,5,18,0,1,2,0,4,0
11,1,19,0,4,0,0,1,0
16,7,27,0,8,0,1,1,1
4,6,10,0,8,0,1,2,0
13,4,22,0,0,2,1,2,0
9,6,19,0,9,4,1,0,0
8,5,21,0,8,0,1,2,0
5,1,20,0,3,2,0,1,0
5,3,19,0,4,3,0,2,1
3,1,18,0,1,5,1,1,0
16,7,23,0,3,2,1,2,0
